,alias,categories,coordinates,display_phone,is_closed,location,name,price,rating,review_count,transactions,url,permanently closed,outdoor_seating,price_cat,delivery,restaurant_reservation,pickup,zip_code,latitude,longitude,total_restaurants_in_zip,Population Density 
888,melbas-restaurant-new-york-2,American (Casual),"{'latitude': 40.8031468838453, 'longitude': -73.9565069228411}",(212) 864-7777,False,"{'address1': '300 W 114th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['300 W 114th St', 'New York, NY 10026']}",Melba's Restaurant,$$,4.0,1140,"['pickup', 'restaurant_reservation', 'delivery']",https://www.yelp.com/biz/melbas-restaurant-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,1,1,10026,40.8031468838453,-73.9565069228411,67.0,115461.7
889,quezada-restaurant-new-york,Latin American,"{'latitude': 40.640697, 'longitude': -73.956184}",(718) 282-0622,False,"{'address1': '1212 Flatbush Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '11226', 'country': 'US', 'state': 'NY', 'display_address': ['1212 Flatbush Ave', 'New York, NY 11226']}",Quezada Restaurant,$,4.0,23,"['pickup', 'delivery']",https://www.yelp.com/biz/quezada-restaurant-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,one,1,0,1,11226,40.640697,-73.956184,232.0,76237.1
890,samesa-brooklyn,Middle Eastern/Mediterranean,"{'latitude': 40.7116966247559, 'longitude': -73.9492492675781}",(718) 599-1154,True,"{'address1': '495 Lorimer St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['495 Lorimer St', 'Brooklyn, NY 11211']}",Samesa,$$,4.0,86,"['delivery', 'pickup']",https://www.yelp.com/biz/samesa-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,two,1,0,1,11211,40.7116966247559,-73.9492492675781,401.0,39908.0
891,the-freakin-rican-restaurant-astoria,"Mobile, Events and Venues","{'latitude': 40.7553327813777, 'longitude': -73.9182442054152}",(929) 349-1080,False,"{'address1': '4306 34th Av', 'address2': None, 'address3': None, 'city': 'Astoria', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['4306 34th Av', 'Astoria, NY 11101']}",The Freakin Rican Restaurant,$$,4.5,224,"['delivery', 'pickup']",https://www.yelp.com/biz/the-freakin-rican-restaurant-astoria?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,11101,40.7553327813777,-73.9182442054152,330.0,9268.2
892,zanmi-brooklyn-2,European,"{'latitude': 40.6579395, 'longitude': -73.9505773}",(718) 676-1047,False,"{'address1': '1206 Nostrand Ave', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11225', 'country': 'US', 'state': 'NY', 'display_address': ['1206 Nostrand Ave', 'Brooklyn, NY 11225']}",Zanmi,$$,4.5,69,"['delivery', 'pickup']",https://www.yelp.com/biz/zanmi-brooklyn-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,11225,40.6579395,-73.9505773,146.0,67444.4
893,hanshik-korean-cuisine-new-york,Korean,"{'latitude': 40.74359167, 'longitude': -74.00004167}",(646) 484-5130,True,"{'address1': '199 8th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['199 8th Ave', 'New York, NY 10011']}",Hanshik Korean Cuisine,,4.5,18,"['delivery', 'pickup']",https://www.yelp.com/biz/hanshik-korean-cuisine-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,missing,1,0,1,10011,40.74359167,-74.00004167,468.0,80408.9
894,hu-kitchen-new-york,Specialty Food,"{'latitude': 40.735823, 'longitude': -73.994185}",(212) 510-8919,True,"{'address1': '78 5th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['78 5th Ave', 'New York, NY 10011']}",Hu Kitchen,$$,3.5,960,"['delivery', 'pickup']",https://www.yelp.com/biz/hu-kitchen-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,two,1,0,1,10011,40.735823,-73.994185,468.0,80408.9
895,muse-brooklyn,Bars,"{'latitude': 40.67664, 'longitude': -73.963342}",(347) 442-0443,False,"{'address1': '689 Washington Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['689 Washington Ave', 'Brooklyn, NY 11238']}",Muse,$$,4.0,95,"['delivery', 'pickup']",https://www.yelp.com/biz/muse-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,11238,40.67664,-73.963342,271.0,46994.1
896,altus-cafe-new-york-2,Latin American,"{'latitude': 40.85232, 'longitude': -73.93485}",(212) 928-1367,False,"{'address1': '4325 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10033', 'country': 'US', 'state': 'NY', 'display_address': ['4325 Broadway', 'New York, NY 10033']}",Altus Cafe,$$,3.0,160,"['delivery', 'restaurant_reservation', 'pickup']",https://www.yelp.com/biz/altus-cafe-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,1,1,10033,40.85232,-73.93485,131.0,100108.6
897,kaikagetsu-nyc-new-york-2,Japanese,"{'latitude': 40.72104, 'longitude': -73.98848}",(646) 590-3900,False,"{'address1': '162 Orchard St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['162 Orchard St', 'New York, NY 10002']}",Kaikagetsu NYC,,4.5,78,['restaurant_reservation'],https://www.yelp.com/biz/kaikagetsu-nyc-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,missing,0,1,0,10002,40.72104,-73.98848,560.0,90849.3
898,cafe-boulud-new-york-4,European,"{'latitude': 40.77444, 'longitude': -73.96396}",(212) 772-2600,False,"{'address1': '20 E 76th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['20 E 76th St', 'New York, NY 10021']}",Cafe Boulud,$$$$,4.0,727,[],https://www.yelp.com/biz/cafe-boulud-new-york-4?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,four,0,0,0,10021,40.77444,-73.96396,162.0,108864.6
899,black-burger-new-york,American (Casual),"{'latitude': 40.72138, 'longitude': -74.00497}",(212) 431-7651,False,"{'address1': '386 Canal St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['386 Canal St', 'New York, NY 10013']}",Black Burger,$$,4.0,329,"['delivery', 'pickup']",https://www.yelp.com/biz/black-burger-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,10013,40.72138,-74.00497,537.0,48772.7
900,irish-cottage-forest-hills,Breakfast & Brunch,"{'latitude': 40.7197538285905, 'longitude': -73.8425123691559}",(718) 520-8530,False,"{'address1': '10807 72nd Ave', 'address2': '', 'address3': '', 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['10807 72nd Ave', 'Forest Hills, NY 11375']}",Irish Cottage,$$,3.5,189,[],https://www.yelp.com/biz/irish-cottage-forest-hills?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,two,0,0,0,11375,40.7197538285905,-73.8425123691559,215.0,35171.0
901,the-islands-brooklyn-2,Caribbean,"{'latitude': 40.6770523794749, 'longitude': -73.9634169638157}",(718) 398-3575,False,"{'address1': '671 Washington Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['671 Washington Ave', 'Brooklyn, NY 11238']}",The Islands,$$,4.0,704,"['delivery', 'pickup']",https://www.yelp.com/biz/the-islands-brooklyn-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,11238,40.6770523794749,-73.9634169638157,271.0,46994.1
902,nitecap-new-york,Bars,"{'latitude': 40.719125, 'longitude': -73.985732}",,True,"{'address1': '151 Rivington St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['151 Rivington St', 'New York, NY 10002']}",Nitecap,$$,4.0,341,[],https://www.yelp.com/biz/nitecap-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,two,0,0,0,10002,40.719125,-73.985732,560.0,90849.3
903,esme-brooklyn-2,Bars,"{'latitude': 40.7332033928175, 'longitude': -73.9549667724914}",(718) 383-0999,False,"{'address1': '999 Manhattan Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['999 Manhattan Ave', 'Brooklyn, NY 11222']}",Esme,$$,4.5,343,"['delivery', 'pickup']",https://www.yelp.com/biz/esme-brooklyn-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,11222,40.7332033928175,-73.9549667724914,227.0,21534.9
904,popina-brooklyn,European,"{'latitude': 40.687361962701, 'longitude': -74.0014251909241}",(718) 222-1901,False,"{'address1': '127 Columbia St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['127 Columbia St', 'Brooklyn, NY 11231']}",Popina,$$,4.5,59,"['delivery', 'pickup']",https://www.yelp.com/biz/popina-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,11231,40.687361962701,-74.0014251909241,173.0,23800.0
905,roses-brooklyn,American (Casual),"{'latitude': 40.6790542602539, 'longitude': -73.9733657836914}",(718) 230-0427,True,"{'address1': '295 Flatbush Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['295 Flatbush Ave', 'Brooklyn, NY 11217']}",Rose's,$$,3.5,88,[],https://www.yelp.com/biz/roses-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,two,0,0,0,11217,40.6790542602539,-73.9733657836914,295.0,51150.5
906,palo-santo-brooklyn,Caribbean,"{'latitude': 40.676716, 'longitude': -73.982009}",(718) 636-6311,False,"{'address1': '652 Union St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['652 Union St', 'Brooklyn, NY 11215']}",Palo Santo,$$,4.0,507,['restaurant_reservation'],https://www.yelp.com/biz/palo-santo-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,0,1,0,11215,40.676716,-73.982009,353.0,31902.9
907,sushi-lab-rooftop-nyc-new-york-2,Japanese,"{'latitude': 40.758417, 'longitude': -73.983301}",(212) 432-0000,False,"{'address1': '132 West 47th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['132 West 47th St', 'New York, NY 10036']}",Sushi Lab Rooftop NYC,,4.5,69,[],https://www.yelp.com/biz/sushi-lab-rooftop-nyc-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,missing,0,0,0,10036,40.758417,-73.983301,672.0,54427.5
908,sunrise-sunset-bushwick,Cafes,"{'latitude': 40.69381, 'longitude': -73.922683}",(347) 442-5880,False,"{'address1': '351 Evergreen Ave', 'address2': '', 'address3': '', 'city': 'Bushwick', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['351 Evergreen Ave', 'Bushwick, NY 11221']}",Sunrise/Sunset,$$,4.0,124,"['delivery', 'pickup']",https://www.yelp.com/biz/sunrise-sunset-bushwick?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,11221,40.69381,-73.922683,155.0,60559.1
909,flor-de-mayo-new-york-3,Latin American,"{'latitude': 40.797859, 'longitude': -73.969948}",(212) 663-5520,False,"{'address1': '2651 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['2651 Broadway', 'New York, NY 10025']}",Flor de Mayo,$$,4.0,578,"['pickup', 'delivery']",https://www.yelp.com/biz/flor-de-mayo-new-york-3?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10025,40.797859,-73.969948,237.0,129548.9
910,clinton-street-baking-company-new-york-5,Breakfast & Brunch,"{'latitude': 40.721128, 'longitude': -73.983933}",(646) 602-6263,False,"{'address1': '4 Clinton St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['4 Clinton St', 'New York, NY 10002']}",Clinton Street Baking Company,$$,4.0,5102,"['delivery', 'pickup']",https://www.yelp.com/biz/clinton-street-baking-company-new-york-5?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,10002,40.721128,-73.983933,560.0,90849.3
911,zyara-ny-new-york,Middle Eastern/Mediterranean,"{'latitude': 40.71964, 'longitude': -73.98507}",(646) 559-4250,False,"{'address1': '57 Clinton St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['57 Clinton St', 'New York, NY 10002']}",Zyara NY,$,4.5,184,"['delivery', 'pickup']",https://www.yelp.com/biz/zyara-ny-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,one,1,0,1,10002,40.71964,-73.98507,560.0,90849.3
912,chikarashi-isso-new-york,Bars,"{'latitude': 40.708376, 'longitude': -74.0144832}",(646) 596-8298,False,"{'address1': '38 Rector St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10006', 'country': 'US', 'state': 'NY', 'display_address': ['38 Rector St', 'New York, NY 10006']}",Chikarashi Isso,$$$,4.0,41,[],https://www.yelp.com/biz/chikarashi-isso-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,three,0,0,0,10006,40.708376,-74.0144832,52.0,32132.0
913,banana-boat-restaurant-brooklyn-2,American (Casual),"{'latitude': 40.6426217691169, 'longitude': -73.9581528236144}",(718) 484-1131,False,"{'address1': '1138 Flatbush Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11226', 'country': 'US', 'state': 'NY', 'display_address': ['1138 Flatbush Ave', 'Brooklyn, NY 11226']}",Banana Boat Restaurant,$$,4.0,16,[],https://www.yelp.com/biz/banana-boat-restaurant-brooklyn-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,0,0,0,11226,40.6426217691169,-73.9581528236144,232.0,76237.1
914,chingoo-restaurant-brooklyn,Korean,"{'latitude': 40.715796, 'longitude': -73.944733}",(347) 916-1269,False,"{'address1': '373 Graham Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['373 Graham Ave', 'Brooklyn, NY 11211']}",Chingoo Restaurant,$$,4.5,48,"['pickup', 'delivery']",https://www.yelp.com/biz/chingoo-restaurant-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,11211,40.715796,-73.944733,401.0,39908.0
915,la-contenta-new-york,Bars,"{'latitude': 40.71873, 'longitude': -73.98691}",(212) 432-4180,False,"{'address1': '102 Norfolk St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['102 Norfolk St', 'New York, NY 10002']}",La Contenta,$$,4.5,757,"['delivery', 'pickup']",https://www.yelp.com/biz/la-contenta-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10002,40.71873,-73.98691,560.0,90849.3
916,nurish-brooklyn-2,Breakfast & Brunch,"{'latitude': 40.67834, 'longitude': -73.96363}",(718) 484-1122,False,"{'address1': '637 Washington Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['637 Washington Ave', 'Brooklyn, NY 11238']}",Nurish,$$,5.0,73,"['delivery', 'pickup']",https://www.yelp.com/biz/nurish-brooklyn-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,11238,40.67834,-73.96363,271.0,46994.1
917,antojitos-mexicanos-new-york-4,Mexican,"{'latitude': 40.84863, 'longitude': -73.93144}",(212) 568-8800,False,"{'address1': '511 West 181st St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10033', 'country': 'US', 'state': 'NY', 'display_address': ['511 West 181st St', 'New York, NY 10033']}",Antojitos Mexicanos,$,4.0,20,"['delivery', 'pickup']",https://www.yelp.com/biz/antojitos-mexicanos-new-york-4?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,one,1,0,1,10033,40.84863,-73.93144,131.0,100108.6
918,grand-banks-new-york,Seafood,"{'latitude': 40.716745, 'longitude': -74.009397}",(212) 660-6312,False,"{'address1': 'Pier 25', 'address2': '', 'address3': 'Hudson River Park', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['Pier 25', 'Hudson River Park', 'New York, NY 10013']}",Grand Banks,$$$,4.0,546,[],https://www.yelp.com/biz/grand-banks-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,three,0,0,0,10013,40.716745,-74.009397,537.0,48772.7
919,the-ribbon-new-york-5,Bars,"{'latitude': 40.7576, 'longitude': -73.98693}",(212) 944-2474,False,"{'address1': '220 West 44th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['220 West 44th St', 'New York, NY 10036']}",The Ribbon,,4.0,218,"['pickup', 'delivery']",https://www.yelp.com/biz/the-ribbon-new-york-5?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,missing,1,0,1,10036,40.7576,-73.98693,672.0,54427.5
920,tanoreen-brooklyn-2,Middle Eastern/Mediterranean,"{'latitude': 40.6308, 'longitude': -74.02775}",(718) 748-5600,False,"{'address1': '7523 3rd Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['7523 3rd Ave', 'Brooklyn, NY 11209']}",Tanoreen,$$,4.0,864,"['delivery', 'pickup']",https://www.yelp.com/biz/tanoreen-brooklyn-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,11209,40.6308,-74.02775,278.0,33569.8
921,the-lowery-bar-and-kitchen-sunnyside,Bars,"{'latitude': 40.7451454550028, 'longitude': -73.9208489656448}",(929) 208-0054,False,"{'address1': '43-02 43rd Ave', 'address2': '', 'address3': None, 'city': 'Sunnyside', 'zip_code': '11104', 'country': 'US', 'state': 'NY', 'display_address': ['43-02 43rd Ave', 'Sunnyside, NY 11104']}",The Lowery Bar & Kitchen,$$,4.5,258,[],https://www.yelp.com/biz/the-lowery-bar-and-kitchen-sunnyside?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,0,0,0,11104,40.7451454550028,-73.9208489656448,106.0,68090.0
